date,open,high,low,close,volume,timestamp
2020-11-03,178.9499969482422,179.38999938964844,178.3000030517578,178.9199981689453,7577200,1604413800
2020-11-04,178.92999267578125,179.19000244140625,177.66000366210938,178.82000732421875,11117300,1604500200
2020-11-05,181.0,183.2899932861328,180.97000122070312,182.92999267578125,16102800,1604586600
2020-11-06,183.39999389648438,183.52999877929688,182.19000244140625,183.19000244140625,10378300,1604673000
2020-11-09,176.4199981689453,176.4499969482422,173.63999938964844,175.0800018310547,29800700,1604932200
2020-11-10,176.75,176.91000366210938,175.66000366210938,175.66000366210938,11728500,1605018600
2020-11-11,174.6999969482422,175.27999877929688,174.44000244140625,174.89999389648438,9008500,1605105000
2020-11-12,176.0399932861328,176.77000427246094,175.83999633789062,175.9600067138672,7167900,1605191400
2020-11-13,177.64999389648438,177.8000030517578,176.83999633789062,177.16000366210938,6469800,1605277800
2020-11-16,177.22999572753906,177.91000366210938,176.8699951171875,177.14999389648438,8358500,1605537000
2020-11-17,177.25,177.44000244140625,176.08999633789062,176.5,8229100,1605623400
2020-11-18,176.25999450683594,176.86000061035156,175.35000610351562,175.49000549316406,7384700,1605709800
2020-11-19,174.3000030517578,175.22000122070312,174.1699981689453,175.16000366210938,6965100,1605796200
2020-11-20,176.1199951171875,176.3800048828125,175.5800018310547,175.69000244140625,6379400,1605882600
2020-11-23,175.10000610351562,175.24000549316406,171.77999877929688,172.22999572753906,15510600,1606141800
2020-11-24,169.3000030517578,169.69000244140625,168.86000061035156,169.58999633789062,19504000,1606228200
2020-11-25,169.97999572753906,170.52000427246094,169.24000549316406,169.50999450683594,10286600,1606314600
2020-11-27,166.89999389648438,167.8300018310547,166.77999877929688,167.7899932861328,10569100,1606487400
2020-11-30,166.67999267578125,167.42999267578125,166.02999877929688,166.6699981689453,13210000,1606746600
2020-12-01,169.75999450683594,170.47999572753906,169.3000030517578,170.17999267578125,13533300,1606833000
2020-12-02,170.57000732421875,171.75999450683594,170.14999389648438,171.4600067138672,9199700,1606919400
2020-12-03,172.63999938964844,172.85000610351562,171.0800018310547,172.80999755859375,10457300,1607005800
2020-12-04,172.77999877929688,173.32000732421875,171.58999633789062,172.32000732421875,10098600,1607092200
2020-12-07,172.55999755859375,175.2899932861328,172.50999450683594,174.88999938964844,10555100,1607351400
2020-12-08,175.50999450683594,175.92999267578125,174.72000122070312,175.5,6348400,1607437800
2020-12-09,173.9199981689453,174.0399932861328,171.24000549316406,172.5,10743200,1607524200
2020-12-10,172.89999389648438,173.5800018310547,171.6999969482422,172.1699981689453,6564000,1607610600
2020-12-11,172.25,173.32000732421875,172.11000061035156,172.49000549316406,6084800,1607697000
2020-12-14,171.91000366210938,172.52000427246094,170.91000366210938,171.5399932861328,7644400,1607956200
2020-12-15,173.42999267578125,173.97999572753906,173.05999755859375,173.94000244140625,6840500,1608042600
2020-12-16,174.1300048828125,175.02000427246094,173.02000427246094,174.89999389648438,8174700,1608129000
2020-12-17,177.14999389648438,177.8699951171875,176.5800018310547,176.74000549316406,9475800,1608215400
2020-12-18,176.64999389648438,176.97999572753906,176.10000610351562,176.44000244140625,6789900,1608301800
2020-12-21,176.2899932861328,176.94000244140625,175.75999450683594,175.8800048828125,8168900,1608561000
2020-12-22,176.1999969482422,176.33999633789062,174.33999633789062,174.49000549316406,9442400,1608647400
2020-12-23,175.10000610351562,176.2100067138672,175.05999755859375,175.64999389648438,6542800,1608733800
2020-12-24,175.5500030517578,176.3699951171875,175.50999450683594,176.35000610351562,3695400,1608820200
2020-12-28,177.25999450683594,177.91000366210938,175.6300048828125,175.7100067138672,7778700,1609165800
2020-12-29,176.25,176.97000122070312,175.57000732421875,176.35000610351562,5983700,1609252200
2020-12-30,176.44000244140625,177.72000122070312,176.44000244140625,177.6999969482422,5914000,1609338600
2020-12-31,178.07000732421875,178.39999389648438,177.32000732421875,178.36000061035156,7540800,1609425000
2021-01-04,181.97000122070312,182.39999389648438,180.9600067138672,182.3300018310547,14331400,1609770600
2021-01-05,182.8699951171875,183.2100067138672,181.82000732421875,182.8699951171875,12718800,1609857000
2021-01-06,181.49000549316406,181.5800018310547,178.24000549316406,179.89999389648438,18453500,1609943400
2021-01-07,179.69000244140625,179.9199981689453,178.83999633789062,179.47999572753906,7110200,1610029800
2021-01-08,176.8300018310547,176.99000549316406,171.47999572753906,173.33999633789062,24399900,1610116200
2021-01-11,172.13999938964844,173.67999267578125,172.02999877929688,173.0,8571400,1610375400
2021-01-12,173.1300048828125,174.17999267578125,172.32000732421875,174.1199951171875,9798500,1610461800
2021-01-13,173.67999267578125,174.4600067138672,173.0500030517578,173.3699951171875,14110300,1610548200
2021-01-14,173.44000244140625,174.22000122070312,172.66000366210938,173.27999877929688,13522700,1610634600
2021-01-15,172.83999633789062,173.07000732421875,170.97999572753906,171.1300048828125,16172500,1610721000
2021-01-19,172.7100067138672,172.85000610351562,171.9199981689453,172.5800018310547,7485700,1611066600
2021-01-20,174.3699951171875,175.47000122070312,173.82000732421875,175.38999938964844,9456000,1611153000
2021-01-21,175.11000061035156,175.50999450683594,174.50999450683594,175.27999877929688,7246800,1611239400
2021-01-22,172.88999938964844,174.2899932861328,172.35000610351562,173.89999389648438,7269600,1611325800
2021-01-25,174.82000732421875,174.9600067138672,173.19000244140625,174.0500030517578,5936800,1611585000
2021-01-26,173.97999572753906,174.25999450683594,173.4199981689453,173.6199951171875,4685600,1611671400
2021-01-27,172.92999267578125,173.52000427246094,171.66000366210938,172.52000427246094,9036500,1611757800
2021-01-28,174.27999877929688,174.72999572753906,172.0399932861328,172.67999267578125,9392400,1611844200
2021-01-29,174.8699951171875,175.16000366210938,172.61000061035156,172.61000061035156,11252800,1611930600
2021-02-01,175.02000427246094,175.25999450683594,174.05999755859375,174.22999572753906,9105500,1612189800
2021-02-02,172.49000549316406,172.52999877929688,171.50999450683594,172.11000061035156,7221700,1612276200
2021-02-03,172.36000061035156,172.58999633789062,171.5,171.85000610351562,4658100,1612362600
2021-02-04,168.2899932861328,168.39999389648438,167.33999633789062,168.14999389648438,13736600,1612449000
2021-02-05,168.99000549316406,170.17999267578125,168.6699981689453,169.80999755859375,6538500,1612535400
2021-02-08,171.97999572753906,172.39999389648438,171.49000549316406,171.52000427246094,6887500,1612794600
2021-02-09,172.57000732421875,173.02999877929688,171.75,172.0800018310547,5131800,1612881000
2021-02-10,173.14999389648438,173.22000122070312,172.00999450683594,172.7100067138672,6112800,1612967400
2021-02-11,172.6999969482422,172.8699951171875,170.7100067138672,171.2100067138672,5994500,1613053800
2021-02-12,170.2899932861328,171.64999389648438,169.8800048828125,170.69000244140625,6018900,1613140200
2021-02-16,168.13999938964844,170.07000732421875,167.72999572753906,168.24000549316406,14761100,1613485800
2021-02-17,166.9199981689453,167.33999633789062,165.85000610351562,166.3300018310547,11400700,1613572200
2021-02-18,166.97999572753906,167.3000030517578,165.72999572753906,166.32000732421875,7498200,1613658600
2021-02-19,166.75999450683594,167.94000244140625,166.60000610351562,167.00999450683594,8273500,1613745000
2021-02-22,168.5399932861328,169.88999938964844,168.3000030517578,169.50999450683594,10072000,1614004200
2021-02-23,169.47999572753906,169.74000549316406,168.27999877929688,169.1199951171875,8616800,1614090600
2021-02-24,167.64999389648438,169.13999938964844,167.14999389648438,169.0,8890600,1614177000
2021-02-25,166.9199981689453,167.66000366210938,165.4499969482422,165.82000732421875,16359400,1614263400
2021-02-26,165.0,165.10000610351562,160.9499969482422,161.80999755859375,23730400,1614349800
2021-03-01,163.02999877929688,163.35000610351562,161.16000366210938,161.52999877929688,13828300,1614609000
2021-03-02,161.92999267578125,162.92999267578125,161.22000122070312,162.41000366210938,11424600,1614695400
2021-03-03,160.61000061035156,161.69000244140625,159.49000549316406,160.6199951171875,13059900,1614781800
2021-03-04,160.60000610351562,161.4600067138672,158.42999267578125,159.0399932861328,13870100,1614868200
2021-03-05,159.66000366210938,159.82000732421875,158.5500030517578,159.13999938964844,12821600,1614954600
2021-03-08,158.5800018310547,158.74000549316406,157.1300048828125,157.49000549316406,12134900,1615213800
2021-03-09,160.75,161.25,160.4199981689453,160.83999633789062,10382600,1615300200
2021-03-10,161.05999755859375,161.77999877929688,160.66000366210938,161.66000366210938,7962000,1615386600
2021-03-11,161.47000122070312,161.97999572753906,161.1199951171875,161.52000427246094,6749200,1615473000
2021-03-12,159.5399932861328,161.69000244140625,159.35000610351562,161.49000549316406,8608500,1615559400
2021-03-15,162.30999755859375,162.5500030517578,161.42999267578125,162.1999969482422,8104500,1615815000
2021-03-16,162.36000061035156,163.1999969482422,161.80999755859375,162.35000610351562,7547400,1615901400
2021-03-17,162.27000427246094,164.14999389648438,161.47999572753906,163.50999450683594,12626700,1615987800
2021-03-18,161.14999389648438,162.82000732421875,161.11000061035156,162.55999755859375,8711100,1616074200
2021-03-19,162.55999755859375,163.42999267578125,162.42999267578125,163.24000549316406,6868900,1616160600
2021-03-22,162.27000427246094,163.1300048828125,162.16000366210938,163.0,5240000,1616419800
2021-03-23,162.4499969482422,162.49000549316406,161.58999633789062,161.80999755859375,6048300,1616506200
2021-03-24,162.2100067138672,162.88999938964844,161.94000244140625,162.3699951171875,6183700,1616592600
2021-03-25,163.05999755859375,163.5800018310547,161.32000732421875,161.77999877929688,8398600,1616679000
2021-03-26,161.7100067138672,162.72999572753906,161.64999389648438,162.24000549316406,6153900,1616765400
2021-03-29,161.4600067138672,161.52000427246094,159.8300018310547,160.30999755859375,8409300,1617024600
2021-03-30,157.94000244140625,158.1999969482422,157.5500030517578,157.57000732421875,8353200,1617111000
2021-03-31,158.05999755859375,160.67999267578125,158.0500030517578,159.9600067138672,10623800,1617197400
2021-04-01,161.55999755859375,162.11000061035156,161.27999877929688,161.97999572753906,7105200,1617283800
2021-04-05,161.52000427246094,162.39999389648438,161.36000061035156,161.9199981689453,6163800,1617629400
2021-04-06,162.7899932861328,163.52999877929688,162.75,163.22000122070312,6761200,1617715800
2021-04-07,162.82000732421875,163.30999755859375,162.5,162.75999450683594,5436000,1617802200
2021-04-08,164.1699981689453,164.77000427246094,164.13999938964844,164.50999450683594,6574500,1617888600
2021-04-09,162.75,163.66000366210938,162.47999572753906,163.27000427246094,6657900,1617975000
2021-04-12,162.72999572753906,162.8000030517578,161.80999755859375,162.27999877929688,4896700,1618234200
2021-04-13,163.17999267578125,163.85000610351562,163.02999877929688,163.42999267578125,6995900,1618320600
2021-04-14,162.77000427246094,163.0500030517578,162.3000030517578,162.72000122070312,6312300,1618407000
2021-04-15,164.07000732421875,165.7899932861328,164.02999877929688,165.35000610351562,8250600,1618493400
2021-04-16,166.24000549316406,166.80999755859375,165.94000244140625,166.35000610351562,10057600,1618579800
2021-04-19,165.91000366210938,166.44000244140625,165.72000122070312,165.88999938964844,5721700,1618839000
2021-04-20,165.64999389648438,166.80999755859375,165.6199951171875,166.47999572753906,6532000,1618925400
2021-04-21,167.17999267578125,168.38999938964844,167.14999389648438,168.1300048828125,8380200,1619011800
2021-04-22,167.11000061035156,167.52999877929688,166.49000549316406,167.0399932861328,7680100,1619098200
2021-04-23,167.3699951171875,167.52999877929688,165.77999877929688,166.39999389648438,7106400,1619184600
2021-04-26,166.6300048828125,166.8699951171875,166.0500030517578,166.83999633789062,4786600,1619443800
2021-04-27,166.9199981689453,167.14999389648438,166.27999877929688,166.4199981689453,5363500,1619530200
2021-04-28,165.75,166.9600067138672,165.49000549316406,166.91000366210938,6932200,1619616600
2021-04-29,165.5800018310547,166.25999450683594,164.47000122070312,166.22000122070312,9067600,1619703000
2021-04-30,165.86000061035156,166.0,165.24000549316406,165.66000366210938,6248700,1619789400
2021-05-03,167.61000061035156,168.42999267578125,167.41000366210938,167.80999755859375,9014700,1620048600
2021-05-04,167.69000244140625,168.5500030517578,165.5,166.5800018310547,10267400,1620135000
2021-05-05,166.6300048828125,167.30999755859375,166.61000061035156,167.27000427246094,5950000,1620221400
2021-05-06,167.9499969482422,170.2899932861328,167.9199981689453,170.05999755859375,13574100,1620307800
2021-05-07,171.52999877929688,172.5500030517578,171.0,171.58999633789062,14748600,1620394200
2021-05-10,172.74000549316406,172.83999633789062,171.77999877929688,172.11000061035156,8276600,1620653400
2021-05-11,170.55999755859375,172.1699981689453,170.27000427246094,172.13999938964844,8348200,1620739800
2021-05-12,171.42999267578125,171.83999633789062,170.35000610351562,170.42999267578125,12666300,1620826200
2021-05-13,170.35000610351562,171.27000427246094,170.22999572753906,171.1300048828125,8078300,1620912600
2021-05-14,172.0500030517578,172.6999969482422,171.82000732421875,172.69000244140625,9686800,1620999000
2021-05-17,173.3000030517578,175.0,173.27999877929688,174.6999969482422,11956800,1621258200
2021-05-18,175.17999267578125,175.2100067138672,174.4600067138672,175.0399932861328,7294000,1621344600
2021-05-19,175.13999938964844,177.0,174.35000610351562,175.16000366210938,20741100,1621431000
2021-05-20,175.32000732421875,176.4600067138672,175.11000061035156,175.9600067138672,9802800,1621517400
2021-05-21,176.5800018310547,176.86000061035156,175.14999389648438,176.0399932861328,7677200,1621603800
2021-05-24,176.14999389648438,176.58999633789062,175.8699951171875,176.35000610351562,5557300,1621863000
2021-05-25,176.14999389648438,177.9499969482422,176.0399932861328,177.9499969482422,8986900,1621949400
2021-05-26,178.3699951171875,178.61000061035156,177.0399932861328,177.63999938964844,8495400,1622035800
2021-05-27,177.38999938964844,177.82000732421875,176.80999755859375,177.7100067138672,7993000,1622122200
2021-05-28,177.4600067138672,178.42999267578125,177.24000549316406,178.3800048828125,9967000,1622208600
2021-06-01,178.75999450683594,178.85000610351562,177.19000244140625,177.89999389648438,9143300,1622554200
2021-06-02,178.33999633789062,178.77999877929688,177.97000122070312,178.77000427246094,6613100,1622640600
2021-06-03,175.8300018310547,175.8300018310547,174.66000366210938,175.27000427246094,10153900,1622727000
2021-06-04,176.64999389648438,177.57000732421875,176.61000061035156,177.16000366210938,8375300,1622813400
2021-06-07,176.9600067138672,177.89999389648438,176.6300048828125,177.8699951171875,7709100,1623072600
2021-06-08,177.22999572753906,177.5399932861328,176.3699951171875,177.32000732421875,5905800,1623159000
2021-06-09,177.3800048828125,177.8000030517578,176.77999877929688,176.97999572753906,6346100,1623245400
2021-06-10,176.6999969482422,177.85000610351562,176.47999572753906,177.74000549316406,9896600,1623331800
2021-06-11,176.3300018310547,176.57000732421875,175.47999572753906,175.74000549316406,7836900,1623418200
2021-06-14,173.16000366210938,175.05999755859375,172.9499969482422,174.7100067138672,7733600,1623677400
2021-06-15,174.77999877929688,174.9199981689453,173.33999633789062,174.0500030517578,7550200,1623763800
2021-06-16,173.91000366210938,174.47000122070312,171.02999877929688,171.11000061035156,16919700,1623850200
2021-06-17,167.02000427246094,167.6199951171875,165.44000244140625,165.85000610351562,27232200,1623936600
2021-06-18,166.13999938964844,166.72000122070312,164.8699951171875,164.92999267578125,15744300,1624023000
2021-06-21,166.52000427246094,167.22000122070312,166.0,166.9499969482422,8371000,1624282200
2021-06-22,166.35000610351562,166.9199981689453,166.00999450683594,166.25,7223900,1624368600
2021-06-23,166.97000122070312,168.02999877929688,165.97000122070312,166.13999938964844,8474300,1624455000
2021-06-24,167.0,167.22999572753906,166.00999450683594,166.0399932861328,6903400,1624541400
2021-06-25,167.4499969482422,167.52999877929688,166.2899932861328,166.58999633789062,7473700,1624627800
