timestamp,dxy_value,date,datetime,description,dxy_ma_20,dxy_ma_50,dxy_ma_200
1714968000,105.05000305175781,2024-05-05,2024-05-05 23:00:00,U.S. Dollar Index (DXY),105.67750091552735,104.56960098266602,104.16760036468506
1715054400,105.41000366210938,2024-05-06,2024-05-06 23:00:00,U.S. Dollar Index (DXY),105.74050102233886,104.6012010192871,104.18930038452149
1715140800,105.55000305175781,2024-05-07,2024-05-07 23:00:00,U.S. Dollar Index (DXY),105.75550117492676,104.63560104370117,104.21030040740966
1715227200,105.2300033569336,2024-05-08,2024-05-08 23:00:00,U.S. Dollar Index (DXY),105.7530014038086,104.66060104370118,104.22970043182373
1715313600,105.30999755859375,2024-05-09,2024-05-09 23:00:00,U.S. Dollar Index (DXY),105.71650123596191,104.68360092163086,104.25180042266845
1715572800,105.22000122070312,2024-05-12,2024-05-12 23:00:00,U.S. Dollar Index (DXY),105.66700134277343,104.71080093383789,104.26905044555664
1715659200,105.01000213623047,2024-05-13,2024-05-13 23:00:00,U.S. Dollar Index (DXY),105.60450134277343,104.73440093994141,104.28600044250489
1715745600,104.3499984741211,2024-05-14,2024-05-14 23:00:00,U.S. Dollar Index (DXY),105.52450141906738,104.74540084838867,104.29845043182372
1715832000,104.45999908447266,2024-05-15,2024-05-15 23:00:00,U.S. Dollar Index (DXY),105.44000129699707,104.76720077514648,104.3092504119873
1715918400,104.44999694824219,2024-05-16,2024-05-16 23:00:00,U.S. Dollar Index (DXY),105.35500106811523,104.79980072021485,104.31855041503906
1716177600,104.56999969482422,2024-05-19,2024-05-19 23:00:00,U.S. Dollar Index (DXY),105.27950096130371,104.83640075683594,104.32870040893555
1716264000,104.66000366210938,2024-05-20,2024-05-20 23:00:00,U.S. Dollar Index (DXY),105.22800102233887,104.87220077514648,104.34190044403076
1716350400,104.94000244140625,2024-05-21,2024-05-21 23:00:00,U.S. Dollar Index (DXY),105.1820011138916,104.91180084228516,104.356350440979
1716436800,105.11000061035156,2024-05-22,2024-05-22 23:00:00,U.S. Dollar Index (DXY),105.15750122070312,104.95820083618165,104.36925045013427
1716523200,104.72000122070312,2024-05-23,2024-05-23 23:00:00,U.S. Dollar Index (DXY),105.09650115966797,104.98540084838868,104.38040046691894
1716868800,104.61000061035156,2024-05-27,2024-05-27 23:00:00,U.S. Dollar Index (DXY),105.04800109863281,105.00900085449219,104.39085048675537
1716955200,105.0999984741211,2024-05-28,2024-05-28 23:00:00,U.S. Dollar Index (DXY),104.99200096130372,105.03940078735351,104.40215049743652
1717041600,104.72000122070312,2024-05-29,2024-05-29 23:00:00,U.S. Dollar Index (DXY),104.94000091552735,105.0576008605957,104.409800491333
1717128000,104.66999816894531,2024-05-30,2024-05-30 23:00:00,U.S. Dollar Index (DXY),104.90850067138672,105.08280075073242,104.41710048675537
1717387200,104.13999938964844,2024-06-02,2024-06-02 23:00:00,U.S. Dollar Index (DXY),104.8640007019043,105.08560073852539,104.42070049285888
1717473600,104.11000061035156,2024-06-03,2024-06-03 23:00:00,U.S. Dollar Index (DXY),104.81700057983399,105.0792007446289,104.42405048370361
1717560000,104.2699966430664,2024-06-04,2024-06-04 23:00:00,U.S. Dollar Index (DXY),104.76000022888184,105.08000061035156,104.42850048065185
1717646400,104.0999984741211,2024-06-05,2024-06-05 23:00:00,U.S. Dollar Index (DXY),104.6875,105.07620056152344,104.43235046386718
1717732800,104.88999938964844,2024-06-06,2024-06-06 23:00:00,U.S. Dollar Index (DXY),104.67049980163574,105.08700057983398,104.43900047302246
1717992000,105.1500015258789,2024-06-09,2024-06-09 23:00:00,U.S. Dollar Index (DXY),104.6625,105.0990005493164,104.4479504776001
1718078400,105.2300033569336,2024-06-10,2024-06-10 23:00:00,U.S. Dollar Index (DXY),104.66300010681152,105.10320068359376,104.4542004776001
1718164800,104.6500015258789,2024-06-11,2024-06-11 23:00:00,U.S. Dollar Index (DXY),104.64500007629394,105.09980072021484,104.45705047607422
1718251200,105.19999694824219,2024-06-12,2024-06-12 23:00:00,U.S. Dollar Index (DXY),104.6875,105.11880065917968,104.46275047302247
1718337600,105.55000305175781,2024-06-13,2024-06-13 23:00:00,U.S. Dollar Index (DXY),104.74200019836425,105.1474006652832,104.47275047302246
1718596800,105.31999969482422,2024-06-16,2024-06-16 23:00:00,U.S. Dollar Index (DXY),104.78550033569336,105.16780059814454,104.48355045318604
1718683200,105.26000213623047,2024-06-17,2024-06-17 23:00:00,U.S. Dollar Index (DXY),104.82000045776367,105.19020065307618,104.49175045013428
1718856000,105.58999633789062,2024-06-19,2024-06-19 23:00:00,U.S. Dollar Index (DXY),104.86650009155274,105.2190005493164,104.49850044250488
1718942400,105.80000305175781,2024-06-20,2024-06-20 23:00:00,U.S. Dollar Index (DXY),104.90950012207031,105.23000061035157,104.5034504699707
1719201600,105.47000122070312,2024-06-23,2024-06-23 23:00:00,U.S. Dollar Index (DXY),104.9275001525879,105.23380065917969,104.50650047302246
1719288000,105.61000061035156,2024-06-24,2024-06-24 23:00:00,U.S. Dollar Index (DXY),104.97200012207031,105.22520065307617,104.50925048828125
1719374400,106.05000305175781,2024-06-25,2024-06-25 23:00:00,U.S. Dollar Index (DXY),105.04400024414062,105.22200073242188,104.51405052185059
1719460800,105.91000366210938,2024-06-26,2024-06-26 23:00:00,U.S. Dollar Index (DXY),105.08450050354004,105.21500076293945,104.52075054168701
1719547200,105.87000274658203,2024-06-27,2024-06-27 23:00:00,U.S. Dollar Index (DXY),105.14200057983399,105.21340087890626,104.52655055999756
1719806400,105.9000015258789,2024-06-30,2024-06-30 23:00:00,U.S. Dollar Index (DXY),105.20350074768066,105.20840087890625,104.53220058441163
1719892800,105.72000122070312,2024-07-01,2024-07-01 23:00:00,U.S. Dollar Index (DXY),105.28250083923339,105.19980087280274,104.5337505722046
1720013400,105.4000015258789,2024-07-03,2024-07-03 08:30:00,U.S. Dollar Index (DXY),105.34700088500976,105.18620086669922,104.53415058135987
1720152000,104.87999725341797,2024-07-04,2024-07-04 23:00:00,U.S. Dollar Index (DXY),105.37750091552735,105.17000076293945,104.53255058288575
1720411200,105.01000213623047,2024-07-07,2024-07-07 23:00:00,U.S. Dollar Index (DXY),105.42300109863281,105.15300079345702,104.53160060882568
1720497600,105.12999725341797,2024-07-08,2024-07-08 23:00:00,U.S. Dollar Index (DXY),105.43500099182128,105.14360076904296,104.53145057678222
1720584000,105.05000305175781,2024-07-09,2024-07-09 23:00:00,U.S. Dollar Index (DXY),105.43000106811523,105.12580078125,104.52990058898926
1720670400,104.44000244140625,2024-07-10,2024-07-10 23:00:00,U.S. Dollar Index (DXY),105.39050102233887,105.10300079345703,104.52420059204101
1720756800,104.08999633789062,2024-07-11,2024-07-11 23:00:00,U.S. Dollar Index (DXY),105.36250076293945,105.06040069580078,104.51465057373046
1721016000,104.19000244140625,2024-07-14,2024-07-14 23:00:00,U.S. Dollar Index (DXY),105.31200103759765,105.0290007019043,104.50445056915284
1721102400,104.2699966430664,2024-07-15,2024-07-15 23:00:00,U.S. Dollar Index (DXY),105.24800071716308,105.00840057373047,104.49245056152344
1721188800,103.75,2024-07-16,2024-07-16 23:00:00,U.S. Dollar Index (DXY),105.16950073242188,104.98280059814454,104.48010055541992
1721275200,104.16999816894531,2024-07-17,2024-07-17 23:00:00,U.S. Dollar Index (DXY),105.11500053405761,104.96520050048828,104.47010055541992
1721361600,104.4000015258789,2024-07-18,2024-07-18 23:00:00,U.S. Dollar Index (DXY),105.05550079345703,104.94500045776367,104.45760055541992
1721620800,104.30999755859375,2024-07-21,2024-07-21 23:00:00,U.S. Dollar Index (DXY),104.98100051879882,104.92020034790039,104.44415054321288
1721707200,104.44999694824219,2024-07-22,2024-07-22 23:00:00,U.S. Dollar Index (DXY),104.93000030517578,104.90460021972656,104.43240051269531
1721793600,104.38999938964844,2024-07-23,2024-07-23 23:00:00,U.S. Dollar Index (DXY),104.86900024414062,104.88620025634765,104.42270050048828
